"","PLT_CN","LAT","LON","ELEV","SPCD_202","SPCD_746","SPCD_122","SPCD_814","SPCD_19","SPCD_93","SPCD_65","SPCD_106","SPCD_108","SPCD_18","SOIL_PLT_CN","FIELD_MOIST_SOIL_WT","OVEN_DRY_SOIL_WT","TOTAL_WATER_CONTENT_PCT","BULK_DENSITY","C_ORG_PCT","C_INORG_PCT","C_TOTAL_PCT","N_TOTAL_PCT","TXTRLYR1","TXTRLYR2","FORFLTHK","LTRLRTHK","CONDID","DPTHSBSL","AVGT","JANT","JULT","PPT","VARS","VARW","VARP","VARA","DIFS","DIFW","PPTS","PPTW"
"3278",37272914010690,39.890386,-106.491638,8770,1,25,0,0,0,0,0,0,0,0,37273646010690,222.195,195.415,21.5525,0.59075,18.37375,0.1615,18.53525,0.8795,"1","1",1.125,0.875,1,2,277.912216683545,267.700077312445,290.070200655171,31.5515472790821,8.6309607781885,17.1381633298806,2.01053055333523e-05,82.7455715100353,15.3755156416899,13.1455994537647,6.91342210793857,6.37119813424588
"3279",37272915010690,39.483454,-106.367544,8770,0,11,0,0,0,0,0,0,7,0,40392091010690,800.844,384.36,82.162,0.5044,22.8316,0.0898,22.9214,0.53,"3","2",1.925,0.475,1,7.5,277.875618830083,267.830066946003,289.765168194004,32.2037175399805,8.06310987631824,16.3094539078302,2.14775024730203e-05,79.3105141033432,15.40836003598,13.6656585691344,7.38843398674712,6.43754449686594
"3280",37272922010690,39.482566,-104.191139,5830,0,0,12,0,0,0,0,0,0,0,11738958010690,290.22,280.755,3.35,1.5515,0.762,0.3,1.062,0.0675,"3","3",1.95,1.95,1,2.2,282.362334794786,272.186016219026,294.255827980799,27.2915808214124,10.0492146463772,23.0245268339459,2.72311388090231e-05,85.8777140334787,15.4366086764293,14.4563274052471,8.05700535871766,3.15537659105253
"3281",37272942010690,38.851323,-104.943299,7320,16,0,2,0,0,0,0,0,0,0,31664689010690,131.476,124.032,7.666,0.5708,18.426,0.097,18.523,0.404,"3","3",0.35,0.35,1,4.6,280.348880336532,270.481614311464,291.815559252173,28.5327398053496,8.25770877796906,18.6183288619257,2.60379039257565e-05,77.8014640555931,15.5828994592964,14.9921349871866,8.50362561383755,3.73577078532464
"3282",37272951010690,39.009709,-104.907147,7710,20,0,0,10,0,0,0,0,0,0,12212720010690,528.542,421.496,20.56,0.6668,27.2442,0.1528,27.397,0.6884,"1","2",4.8,2.175,1,4.8,280.399277833785,270.523298018512,291.930649994978,28.6573401427503,8.46675791971907,19.0220710548468,2.62003331070141e-05,78.4899933889155,15.6077038740449,14.9127344822977,8.47579238187851,3.71469141276474
"3283",37272957010690,38.671985,-105.40947,8950,0,0,0,2,0,0,0,0,0,0,31664900010690,208.706666666667,192.746666666667,8.07333333333333,0.117,41.03,0,41.03,1.055,"1","1",1.1,0.725,1,0.8,279.303375061698,269.503617823573,290.672824097002,29.7723172042643,7.60211754496711,16.7392910830772,2.49802247201978e-05,75.3418120992341,15.5316694387985,14.8809593930887,8.52942469104364,4.51888505368873
"3284",37272958010690,38.580092,-105.859077,8520,10,0,0,0,3,0,0,0,0,0,31660666010690,48.575,46.22,5.38,0.0835,38.22,0,38.22,0.9055,"3","3",0.3,0.3,1,1.5,278.577056116261,268.75750555566,289.949984331628,30.87704411744,7.22616545834218,15.5299928158744,2.36570730571055e-05,74.5591911681164,15.4262729732453,14.6067692137983,8.28907460271954,5.44743024044353
"3285",37272959010690,38.578379,-105.576515,9330,2,0,7,0,0,0,0,0,0,0,31290042010690,580.783333333333,510.706666666667,13.9266666666667,0.143,34.6076666666667,0,34.6076666666667,0.795,"1","1",1.475,1.025,1,4.7,279.027953515627,269.229328403317,290.370516369719,30.117977401914,7.39037714343329,16.1567423737984,2.44862385182875e-05,74.7730421721272,15.4837013024353,14.804690576443,8.47504185594428,4.83976746616516
"3286",37272960010690,38.533993,-105.749181,9630,4,18,0,0,0,0,0,0,0,0,5332393010690,387.698,248.744,42.946,0.6808,14.94,0.0706,15.0106,0.3546,"1","2",1.325,0.875,1,4.7,278.766069794365,268.957841396731,290.108677634612,30.5172355201065,7.24465033769163,15.6978030821894,2.39640977857802e-05,74.4949539938748,15.4389355419497,14.6953059717329,8.37687297653779,5.19690667172413
"3287",37272961010690,38.53542,-105.285772,6490,0,0,0,0,0,0,0,18,0,0,12213340010690,389.832,363.514,5.318,0.6074,15.104,0.1402,15.2442,0.6346,"1","1",2.75,1.6,1,4.6,279.665418002867,269.853471138968,290.990936232151,29.1470989523918,7.60074486635791,16.9539835386753,2.51932154117848e-05,75.4780255372862,15.5068221422864,14.9699989421721,8.555426134833,4.25339940301035
"3288",37272964010690,38.397479,-105.569716,7160,0,0,0,0,0,0,0,39,0,0,40392228010690,198.42,181.648,6.158,0.6348,18.7088,0.034,18.7428,0.6342,"2","2",0.075,0.075,1,4.2,279.178687831362,269.375625799446,290.461951953114,29.7640105986284,7.25685857160225,15.9803181744805,2.43873033341076e-05,74.5014596244591,15.4327665546585,14.8249399861705,8.48063868963261,4.78218526538904
"3289",37272966010690,38.354735,-105.741411,6600,0,0,0,0,0,0,0,1,0,0,5332393010690,387.698,248.744,42.946,0.6808,14.94,0.0706,15.0106,0.3546,"1","2",1.325,0.875,1,4.7,278.923796989505,269.111868492361,290.207688854596,30.1496334054991,7.11701003082133,15.5365354842759,2.38642572809643e-05,74.2402605168925,15.3885507847801,14.7094956838889,8.38407555048738,5.13142238697772
"3290",37272967010690,38.351381,-105.463357,7530,0,0,0,0,0,0,0,2,0,0,31664900010690,208.706666666667,192.746666666667,8.07333333333333,0.117,41.03,0,41.03,1.055,"1","1",1.1,0.725,1,0.8,279.425632122931,269.619548146105,290.690719486468,29.3611882036655,7.3059452052597,16.2253107148893,2.46368879662776e-05,74.6740660481381,15.4330354061179,14.8875939476914,8.51846802296606,4.55473424953849
"3291",37272969010690,38.513218,-105.424292,6230,0,0,0,0,0,0,0,9,0,0,31664900010690,208.706666666667,192.746666666667,8.07333333333333,0.117,41.03,0,41.03,1.055,"1","1",1.1,0.725,1,0.8,279.376055856218,269.573988534191,290.69206675759,29.5454498306065,7.45764074926677,16.500777307652,2.48489152830101e-05,74.998275915664,15.4875987909012,14.9032354768052,8.53201464892796,4.51541241600934
"3292",37272971010690,38.328668,-105.137631,5800,0,0,0,0,0,0,0,4,0,0,35373252010690,483.802,428.104,8.788,0.8494,5.4882,0.00880000000000001,5.497,0.268,"3","2",0.075,0.075,1,11.4,280.182373601485,270.341595957161,291.451801606076,28.2916811120967,7.59771126478428,17.2468492503101,2.53583487050536e-05,75.8058015325322,15.4459734950204,15.0404770463795,8.54575973630449,3.94715585526155
"3293",37272972010690,39.997784,-107.279119,9460,0,3,0,0,0,0,0,0,0,0,5349676010690,366.6175,209.9025,65.6025,0.51475,15.773,0.10875,15.88175,0.8385,"1","1",0.35,0.25,1,2,278.230013895188,267.613997883488,290.764885382438,30.4746192835288,9.10714314828732,17.0378609928937,1.69380010958746e-05,87.8241359733476,15.2002362930084,12.3650628493108,5.63747252151386,7.02949921715963
"3294",37272974010690,39.81137,-107.56782,9640,0,0,0,0,10,1,0,0,0,0,40392243010690,223.006,178.796,34.766,0.7568,14.1608,0.9858,15.1466,0.4854,"1","1",0.375,0.375,1,10,278.535306443515,267.862915271525,291.084404644589,30.6334695534792,9.11535957776937,16.6008990711746,1.69854895935858e-05,88.1088826783624,15.1430049677649,12.2732639793751,5.44473203875199,7.34394057843114
"3295",37272975010690,39.827636,-107.268046,10080,0,4,0,0,27,6,0,0,0,0,12214267010690,790.75,571.266666666667,21.28,0.497333333333333,23.544,0.156,23.7,0.947666666666667,"1","2",0.725,0.725,1,3.1,278.215447769826,267.672467324175,290.648542859257,31.0659932913809,8.87690055655304,16.6515707015156,1.75942821277413e-05,86.4129598527235,15.1972307297664,12.5291570628179,5.79839315575235,7.23484063240806
"3296",37272977010690,39.672941,-108.380887,8150,0,9,0,7,0,0,0,0,0,0,188760360020004,204.755,182.73,12.21,1.0095,4.02,0.101,4.121,0.329,"1","1",0.65,0.25,1,3.6,279.538852146668,268.600577607995,292.322221348132,29.4137346939229,9.79227809684782,16.4171125260304,1.63412378244497e-05,91.759682460712,14.9798549058465,11.6921402947927,4.92107234906199,7.26150886201457
"3297",37272978010690,39.668598,-107.926886,7820,0,0,0,0,0,0,2,6,0,0,11742196010690,224.833333333333,190.723333333333,42.4966666666667,0.977,11.3166666666667,0.207,11.5236666666667,0.346666666666667,"1","1",0,0,2,1.4,279.012472736595,268.243346597755,291.628757072916,30.3893554489891,9.31959807939365,16.3570849947509,1.69333373189143e-05,89.250145840914,15.0685424136103,12.0599174676449,5.21335812544256,7.47576755517629
"3298",37272979010690,39.678078,-107.620351,7760,6,0,0,19,0,0,0,5,0,0,40392243010690,223.006,178.796,34.766,0.7568,14.1608,0.9858,15.1466,0.4854,"1","1",0.375,0.375,1,10,278.623964219576,267.979926248428,291.121482128719,30.948925613785,9.01348472669429,16.3449979363521,1.73772861739703e-05,87.4639344180558,15.1243050227695,12.3269785333241,5.49529817247451,7.5030286594772
"3299",37272980010690,39.627259,-107.734713,6300,0,0,0,0,0,0,10,26,0,0,4689330010690,132.81,85.5433333333333,43.8666666666667,0.098,31.782,0,31.782,1.146,"1","1",0.175,0.175,1,9.9,278.781789054296,268.107502566066,291.299052407596,30.8805818349499,9.07436368591784,16.2641719781511,1.73650827752759e-05,87.8152022925376,15.0993836015955,12.2583075714501,5.41756959350346,7.5561182974968
"3300",37272981010690,39.635225,-107.443723,6900,5,2,1,12,0,0,0,0,0,0,188758299020004,247.37,200.83,22.605,1.1095,5.423,0.1015,5.5245,0.2785,"2","2",1.975,1.1,1,20,278.421071813392,267.870689119928,290.82090555538,31.3612137798629,8.79542238061346,16.2556323906279,1.78579509856985e-05,86.0683943199964,15.1535802810414,12.5232563816181,5.72963529391361,7.51787595207872
"3301",37272982010690,39.644253,-107.273698,9930,0,14,0,0,11,1,0,0,0,0,31665429010690,251.745,223.39,10.475,0.237,36.33,0,36.33,1.1235,"9","9",0.075,0.075,1,0.5,278.233824925789,267.756579277713,290.566280047133,31.5808868688558,8.65745198158467,16.2722193109931,1.82014499104014e-05,85.0834217570887,15.1874723392167,12.6776200104513,5.93861339889571,7.43622239860993
"3302",37272983010690,39.605573,-107.163396,7040,0,4,0,2,0,0,0,0,0,0,31665429010690,251.745,223.39,10.475,0.237,36.33,0,36.33,1.1235,"9","9",0.075,0.075,1,0.5,278.13169410311,267.717850098418,290.395717375724,31.807391572859,8.52574770596974,16.2018045705875,1.85948882186243e-05,84.1383542127742,15.2085440849678,12.8142414261142,6.11939026640557,7.40125618321041
"3303",37272984010690,39.554139,-108.850382,6920,0,0,0,3,0,0,7,1,0,0,31665405010690,81.31,75.1133333333333,8.71666666666667,0.0726666666666667,31.67,0,31.67,1.36433333333333,"1","1",2.225,1.775,2,1,280.041093869989,268.997845449679,292.918152886183,28.6087385907418,10.112563986149,16.3457438199986,1.60808696559779e-05,93.3172767678077,14.8454270579775,11.4339602277964,4.81067244203002,7.06250707686117
"3304",37272985010690,39.549501,-108.556264,8490,3,0,0,0,0,0,0,0,0,0,37273000010690,127.19,109.1,16.545,0.4275,23.864,0.20825,24.07225,1.267,"1","1",0.65,0.275,1,1.8,279.789026847872,268.834904586217,292.57195608229,29.2971478183926,9.84735585603993,16.2742039904247,1.65213159959681e-05,91.9277366783141,14.9204571227823,11.6313991887009,4.92647365558246,7.26016576680454
"3305",37272987010690,39.532027,-107.906793,6400,0,0,0,0,0,0,30,0,0,0,11742196010690,224.833333333333,190.723333333333,42.4966666666667,0.977,11.3166666666667,0.207,11.5236666666667,0.346666666666667,"1","1",0,0,2,1.4,279.040242771614,268.328621716358,291.577121679938,30.7831055740011,9.1585410501633,16.1314070327753,1.74316556542156e-05,88.2392844048552,15.0575341969343,12.1643391899143,5.3311978831746,7.6205193392554
"3306",37272988010690,39.507889,-109.021431,7270,0,0,0,13,0,0,1,5,0,0,31665405010690,81.31,75.1133333333333,8.71666666666667,0.0726666666666667,31.67,0,31.67,1.36433333333333,"1","1",2.225,1.775,2,1,280.197096918061,269.120402040255,293.104914193448,28.2747773960206,10.2078901386734,16.3401666606648,1.59141541353822e-05,93.8361400416221,14.7872164872331,11.3527321129055,4.77634884279508,6.98247127431676
"3307",37272989010690,39.504696,-108.67002,7130,0,0,0,3,0,0,2,11,0,0,3670479010690,246.4875,209.3575,22.3025,0.58725,14.3175,0.9625,15.28,0.58275,"1","1",0.15,0.15,1,6.6,279.926151465176,268.950237167763,292.725549493072,29.1082099327891,9.91289413688908,16.2429648545265,1.64914229818189e-05,92.2454204711364,14.8841580731328,11.5747334333803,4.90820720491117,7.21452299290557
"3308",37272992010690,39.590616,-107.505031,6300,0,0,0,0,0,0,12,0,0,0,40392243010690,223.006,178.796,34.766,0.7568,14.1608,0.9858,15.1466,0.4854,"1","1",0.375,0.375,1,10,278.503645433583,267.942130350727,290.905111461031,31.3786648564715,8.8034298028309,16.1770157786749,1.78852685393452e-05,86.1398338790287,15.1386818630002,12.4980568876162,5.69110247459513,7.57870978703242
"3309",37272993010690,39.507269,-107.332488,6260,4,0,0,16,0,0,0,0,0,0,31665492010690,146.738,137.704,6.898,0.5108,20.4062,0.934,21.3402,0.7304,"1","1",0.2,0.2,1,4.6,278.320920906031,267.864525447938,290.603489188265,31.8230903031677,8.55106104464742,16.01623551797,1.84897863881411e-05,84.4988307483722,15.1664141874806,12.7249843702692,5.96360857854948,7.59456775999326
"3310",37272994010690,39.454416,-107.443173,7910,0,0,0,16,0,0,0,0,0,0,3678393010690,247.932,213.81,16.622,0.4532,26.204,0.0949999999999998,26.299,1.135,"1","1",0.9,0.4,1,20,278.46499030166,267.977126506039,290.766770454334,31.7769313330201,8.59614723035296,15.933625267945,1.84202176922256e-05,84.8457796584913,15.1396524509301,12.6531405018832,5.86281665702539,7.68501634616334
"3311",37272995010690,39.464934,-107.148512,7460,0,0,0,0,0,0,0,2,0,0,31665492010690,146.738,137.704,6.898,0.5108,20.4062,0.934,21.3402,0.7304,"1","1",0.2,0.2,1,4.6,278.138877019634,267.777737134629,290.319811936087,32.1141714648064,8.35202886400365,15.937012005518,1.90308627397106e-05,83.090524328472,15.2031358315859,12.9376555808446,6.24191581953425,7.50868604069234
"3312",37272999010690,39.656049,-108.061509,8400,5,6,0,0,0,0,0,0,0,0,4689823010690,239.716666666667,153.61,53.5133333333333,0.767333333333333,6.92066666666667,0.213,7.13366666666667,0.573333333333333,"1","1",0.125,0.125,2,2,279.183928763202,268.366522423588,291.845278542523,30.1463214218877,9.44860790724965,16.3518395617407,1.67974003550717e-05,89.9446405839559,15.0419106761247,11.9535819600876,5.12055371844085,7.44253429355965
"3313",37273000010690,39.58612,-108.561945,8430,0,15,0,0,0,0,0,0,0,0,37273000010690,127.19,109.1,16.545,0.4275,23.864,0.20825,24.07225,1.267,"1","1",0.65,0.275,1,1.8,279.77138150143,268.803711661423,292.573178091343,29.2109396974419,9.88604929321969,16.3234674607424,1.6400972850015e-05,92.1548136621666,14.9253207704621,11.608622140911,4.90016575372526,7.22700699217924
"3314",37273001010690,39.465394,-107.774028,6800,0,0,0,0,0,0,10,0,0,0,40392285010690,61.9525,58.33,25.455,0.3235,27.58,0.0425,27.6225,0.52475,"3","2",0.025,0.025,1,9.2,278.891459931538,268.257569853921,291.339343897567,31.1926286190202,8.94819135797672,16.0031884288501,1.7833773517982e-05,87.0014477270538,15.0760270750836,12.3271904767546,5.49740729019799,7.70740191093545
"3315",37273002010690,39.888921,-105.413963,9710,3,7,0,0,2,0,0,0,9,0,40392289010690,513.574,380.406,30.47,0.5462,17.7864,0.1224,17.9088,0.5194,"3","3",3.175,1,1,7.3,279.32762027241,269.420179438924,291.240677578485,30.6412513315166,9.13457275834146,19.2139612441074,2.50088265429694e-05,81.0946628456252,15.6239229948665,13.8532099835217,8.10737881532271,4.57277311895064
"3316",37273003010690,39.844469,-105.586452,9680,0,22,0,0,0,0,0,0,7,0,188758412020004,200.775,185.41,8.67,1.024,2.826,0.0425000000000001,2.8685,0.1045,"1","3",2.075,0.825,1,3,278.939817918525,269.020176820317,290.845642487292,30.9494049327658,8.91494383945185,18.5966031960878,2.43091773264717e-05,80.5800982859374,15.6017925204557,13.8271322793413,8.02954446868025,4.86214630919702
"3317",37273004010690,40.374581,-106.475337,8800,0,26,0,0,12,1,0,0,0,0,188760488020004,169.995,133.48,27.35,0.737,7.357,0.2425,7.5995,0.5805,"1","1",0.55,0.375,1,20,278.134979430143,267.755397241693,290.571376630154,30.2081143328476,9.42865371395814,18.5642366282207,1.88652135410684e-05,86.8040501846654,15.3496073196342,12.5651294537878,6.52609210989376,5.88385894033103
"3318",37273005010690,40.331891,-105.823017,9700,0,0,0,0,0,9,0,0,8,0,12215877010690,480.74,252.216,79.548,0.4702,27.7814,0.1446,27.926,0.6242,"1","1",1.2,0.425,1,4.2,278.813525521983,268.712871648272,291.032047565846,30.5686886021792,9.60635265918525,19.4913946235858,2.25782025235845e-05,84.5207712178022,15.5050158757169,13.022753892082,7.46661710570109,5.03849039018631
"3319",37273007010690,40.240119,-106.295228,9080,0,5,0,0,0,0,0,0,2,0,11742992010690,452.804,373.8,19.138,0.3558,30.8914,0.403,31.2944,0.8684,"1","1",3.4,1.25,1,0.7,278.17130398744,267.922574165567,290.466565625543,30.7284553219528,9.21916343940136,18.3507583845262,2.01679175526019e-05,84.9014776090421,15.4054821014243,12.8644941954968,6.91906454921228,5.7836448683747
"3320",37273008010690,40.24506,-106.000539,10410,0,0,0,0,0,8,0,0,7,0,4690784010690,422.155,143.16,199.5525,0.25175,35.745,0.0379999999999999,35.783,1.18775,"1","1",1.125,0.8,1,4.1,278.486437812687,268.352800353024,290.697528065995,30.7661120415097,9.3389511611412,18.8382080960642,2.17443773442349e-05,84.087388231672,15.4771367875375,13.0470627631836,7.32410001719467,5.3513985178425
"3321",37273009010690,40.193839,-106.181684,9430,0,3,0,0,1,0,0,0,4,0,11742992010690,452.804,373.8,19.138,0.3558,30.8914,0.403,31.2944,0.8684,"1","1",3.4,1.25,1,0.7,278.244809184876,268.059068628928,290.477201750008,30.8762290079046,9.17040819639253,18.3691590218139,2.08744473061536e-05,84.1247150276012,15.4382858269688,13.0023253698621,7.12242173733129,5.65887067549872
"3322",37273010010690,40.200052,-105.828827,8400,0,0,0,0,0,0,0,0,24,0,12215877010690,480.74,252.216,79.548,0.4702,27.7814,0.1446,27.926,0.6242,"1","1",1.2,0.425,1,4.2,278.711411434067,268.647983927975,290.855539684779,30.8020128586317,9.355363859444,19.0452337731168,2.27448176227694e-05,83.4116588663924,15.5210803976957,13.2107753664653,7.56287028405131,5.11872729561554
"3323",37273011010690,40.197884,-105.704429,11450,0,0,0,0,0,13,0,0,0,0,12215877010690,480.74,252.216,79.548,0.4702,27.7814,0.1446,27.926,0.6242,"1","1",1.2,0.425,1,4.2,278.926587656391,268.898113892114,291.04500909429,30.7323160603839,9.43716203924779,19.3307550927137,2.34010440717272e-05,83.2869744368851,15.5463429323832,13.2810944853385,7.69059070322468,4.93202536189083
"3324",37273013010690,40.05643,-106.467958,8500,5,5,0,0,0,0,0,0,0,0,31665650010690,480.103333333333,279.933333333333,49.6066666666667,0.141666666666667,36.3476666666667,0,36.3476666666667,0.721333333333333,"1","1",1.45,0.375,1,0,277.980497824396,267.721594592046,290.226663497007,31.145535906669,8.88770568582065,17.6049299316023,1.97802570522359e-05,84.002370588995,15.3751009454818,12.9716894597244,6.81329877093056,6.19097348496355
"3325",37273015010690,40.069824,-105.714623,9980,0,0,0,0,7,14,0,0,1,0,31665754010690,887.572,315.398,146.642,0.4956,23.512,0.0832,23.5952,0.6224,"1","2",0.775,0.4,1,1.3,278.82370995388,268.826571113736,290.871887381324,30.9090463330906,9.19918872469755,18.9091096018858,2.35018811172924e-05,82.2598531313269,15.5590981087394,13.4570848311686,7.77436934841192,5.00111845036167
"3326",37273016010690,40.153925,-106.000327,8440,0,3,0,0,0,0,0,0,0,0,4690784010690,422.155,143.16,199.5525,0.25175,35.745,0.0379999999999999,35.783,1.18775,"1","1",1.125,0.8,1,4.1,278.429266213491,268.324156810856,290.587514018555,30.9495354234613,9.17513080858579,18.5520982003774,2.19126663477404e-05,83.3150037645172,15.4870572038024,13.1733295336643,7.39721025423248,5.4105366138698
"3327",37273018010690,39.927735,-106.052776,9640,0,0,0,0,0,0,0,0,6,0,4691289010690,372.176666666667,244.376666666667,44.4566666666667,0.078,47.2243333333333,0,47.2243333333333,0.691666666666667,"9","9",1.4,0.55,1,0,278.242896131611,268.187042338077,290.285250364792,31.3780203495409,8.76985683995829,17.8030794976575,2.20518208870137e-05,81.5959384595837,15.49193762356,13.4341723309325,7.50506378968412,5.63409491559881
"3328",37273019010690,39.877657,-106.160133,9030,0,8,0,0,3,0,0,0,29,0,4691289010690,372.176666666667,244.376666666667,44.4566666666667,0.078,47.2243333333333,0,47.2243333333333,0.691666666666667,"9","9",1.4,0.55,1,0,278.108841254388,268.030566560353,290.152319627489,31.5220635010986,8.65329528885253,17.4979762025943,2.16343158609169e-05,81.4740639902807,15.4659524791115,13.4184332388007,7.40237980205819,5.84795955467376
"3329",37273020010690,39.880189,-105.880969,9880,0,0,0,0,25,30,0,0,3,0,4691289010690,372.176666666667,244.376666666667,44.4566666666667,0.078,47.2243333333333,0,47.2243333333333,0.691666666666667,"9","9",1.4,0.55,1,0,278.446287717929,268.455173128712,290.420983660322,31.3043717273988,8.77514836198644,17.9951718615003,2.29416430641482e-05,80.931703111545,15.5378209713407,13.608467533846,7.74142179268742,5.35990453567266
"3330",37273022010690,39.746414,-106.046739,10830,0,0,0,0,11,11,0,0,1,0,4691289010690,372.176666666667,244.376666666667,44.4566666666667,0.078,47.2243333333333,0,47.2243333333333,0.691666666666667,"9","9",1.4,0.55,1,0,278.176331463392,268.171354007655,290.115781552438,31.6314580664688,8.49075741965894,17.3393994231281,2.23782722900482e-05,80.2163025676964,15.5010442000892,13.6547479556514,7.64214874016625,5.71941748405093
"3331",37273024010690,39.137497,-107.487816,8160,0,14,0,0,0,0,0,0,0,0,5335117010690,592.226666666667,378.16,36.5666666666667,0.706,13.4533333333333,0.166,13.6193333333333,0.828333333333333,"1","1",3.2,1,2,2,278.65096948947,268.2346994593,290.810517285679,32.1230625141519,8.32334955191754,15.4613357842234,1.90917476165454e-05,83.2978365939148,15.098223437099,12.7974173727788,6.00231845405239,7.89748810313019
"3332",37273027010690,38.963381,-107.367989,8180,0,0,0,40,0,0,0,0,0,0,188758336020004,237.715,204.1,16.63,1.1275,3.6675,0.097,3.7645,0.2705,"1","1",1.975,0.95,1,20,278.588086233855,268.259709051943,290.614083298371,32.3085215386984,8.0414311300118,15.2055993098188,1.95483948280051e-05,81.7191224729511,15.1024709067417,13.0054073395216,6.22687413002317,7.89941839266437
"3333",37273028010690,38.969737,-107.193795,7820,6,0,0,8,0,0,0,0,0,0,31665974010690,119.726,107.702,10.366,0.4202,20.4566,0.0977999999999999,20.5544,0.8846,"1","2",1.875,1.25,1,2.1,278.370739638173,268.113446049299,290.324605341822,32.4802159213336,7.88511510024493,15.1748160929355,1.98701383022503e-05,80.6613670008554,15.1426970812399,13.1872371110842,6.45216358613896,7.78266584360658
"3334",37273029010690,38.97194,-107.024316,11010,0,0,0,0,29,18,0,0,0,0,188760091020004,236.385,212.56,11.375,1.1745,2.472,0.0515000000000001,2.5235,0.1605,"1","2",1.575,0.9,1,17.1,278.194508827184,268.005954718043,290.077905186851,32.5808644243682,7.75150940708041,15.1573217127573,2.02347407863743e-05,79.6643817224942,15.1837756945613,13.3659888779643,6.68922833673599,7.61784784120794
"3335",37273031010690,38.921235,-106.904676,10270,0,10,0,0,24,21,0,0,8,0,31666398010690,516.844,205.474,188.16,0.2314,42.742,0.3608,43.1028,1.1818,"1","1",0.55,0.4,1,6.6,278.120752743763,267.987422217508,289.932884904249,32.5880040140521,7.62300917003776,15.0885966755329,2.05613127361822e-05,78.7881877692293,15.2070211114395,13.514911434494,6.88173652053637,7.47834679641825
"3336",37273032010690,38.927705,-106.619192,10010,0,0,0,0,0,0,0,0,7,0,12217100010690,981.506666666667,405.423333333333,102.933333333333,0.135666666666667,26.9206666666667,0,26.9206666666667,0.973,"3","3",4.075,1.475,1,6.1,277.971027984224,267.942432237282,289.677168327694,32.5201963765532,7.48897102163127,15.1597736401185,2.13180419041554e-05,77.4017097856199,15.2843980435867,13.8068292334177,7.29864549628345,7.04592903775076
"3337",37273033010690,38.826049,-107.361139,10880,0,0,0,0,2,1,0,0,0,0,31665974010690,119.726,107.702,10.366,0.4202,20.4566,0.0977999999999999,20.5544,0.8846,"1","2",1.875,1.25,1,2.1,278.66819737489,268.365150345883,290.631218317688,32.2364107446759,7.91426865635683,15.0437197358992,1.96692926386955e-05,81.1409771161211,15.0847657281158,13.0665877653632,6.28328732909215,7.9043653595815
"3338",37273035010690,38.77559,-107.237936,9690,1,33,0,0,6,1,0,0,0,0,31666027010690,34.5733333333333,31.1766666666667,10.5466666666667,0.053,46.15,0,46.15,0.873333333333333,"9","9",0.4,0.35,1,0.8,278.546269494901,268.300060907059,290.435329065576,32.3089027888146,7.75376512939324,14.9540828860336,1.99131564075261e-05,80.2000028284235,15.1045692853206,13.2150617108412,6.45683260550202,7.82312770993315
"3339",37273036010690,38.78904,-106.789489,11640,0,0,0,0,3,2,0,0,0,0,12217100010690,981.506666666667,405.423333333333,102.933333333333,0.135666666666667,26.9206666666667,0,26.9206666666667,0.973,"3","3",4.075,1.475,1,6.1,278.120136415497,268.046322656333,289.831585556627,32.4691362050104,7.43741630792856,14.9304892049705,2.09114320852088e-05,77.7135245267669,15.216612100903,13.6869411211985,7.0904510799998,7.31603433435053
"3340",37273037010690,38.801793,-106.437987,10810,0,60,0,0,15,6,0,0,3,0,31665904010690,723.738,507.37,32.676,0.7348,23.1186,0.026,23.1446,0.4074,"3","3",3.025,2.05,1,8.1,278.023848836958,268.067461064835,289.616756973736,32.2506028034178,7.32702790985434,15.0860413743287,2.18948287335767e-05,76.2377260158484,15.3154859786236,14.0379666063668,7.59116934602713,6.71288591528972
"3341",37273038010690,38.748942,-106.612583,10110,1,4,0,0,1,9,0,0,26,0,188759415020004,261.045,242.735,7.575,1.3415,1.307,0.0364999999999999,1.3435,0.0545,"1","1",0.85,0.175,1,8.4,278.069198554863,268.06099739921,289.699605812474,32.3424875986485,7.32445564541546,14.9267547190807,2.13905573000138e-05,76.7624275728692,15.2571054105625,13.8822190008015,7.35738330159738,7.0269473714453
"3342",37273039010690,38.654452,-107.064802,10550,0,40,0,0,6,14,0,0,0,0,31665847010690,363.504,277.722,14.166,0.5318,18.32,0.0796,18.3996,0.5608,"1","1",0.525,0.525,1,2.8,278.440123371047,268.274874537545,290.208062773495,32.2585890664879,7.50672003996297,14.7897667277643,2.0273636334598e-05,78.8029536235245,15.1245996530428,13.434881012389,6.72258624278829,7.64685858343517
"3343",37273043010690,38.616176,-106.500285,9760,1,0,0,0,0,0,0,0,47,0,31666245010690,171.448,166.896,2.648,0.3892,19.5294,0.0374,19.5668,0.3526,"1","1",0.825,0.825,1,7.6,278.142243515804,268.177958446738,289.684347648167,32.0524996129869,7.18078048256694,14.8247237231371,2.16911176473004e-05,75.9560489821677,15.2620682826296,14.0294822644421,7.5402684813081,6.80025385698113
"3344",37273049010690,38.437902,-106.489146,9180,16,0,0,0,0,0,0,0,12,0,188760542020004,251.025,236.84,6.015,1.3085,1.09,0.031,1.121,0.039,"2","2",2.175,0.975,1,7.1,278.284754615276,268.328094934336,289.760649693442,31.7002308859785,7.04233191993136,14.6573132349051,2.16314761228956e-05,75.5615559237959,15.2243759316715,14.0648528058917,7.57312035218624,6.72443281597937
